datetime_utc,total_sum_co2,total_hourly_emission_co2_kg
2024-09-30 08:00:00,48102586.258667,4810.2586258667
2024-09-30 09:00:00,49675309.884333,4967.5309884333
2024-09-30 10:00:00,54304670.595667,5430.467059566699
2024-09-30 11:00:00,58810027.68916701,5881.002768916701
2024-09-30 12:00:00,62372697.173167,6237.2697173167
2024-09-30 13:00:00,64426386.768415995,6442.6386768416
2024-09-30 14:00:00,66486674.17475,6648.667417475
2024-09-30 15:00:00,67476237.566667,6747.6237566667005
2024-09-30 16:00:00,67111581.28275001,6711.158128275001
2024-09-30 17:00:00,67972049.36225,6797.204936225
2024-09-30 18:00:00,69264325.81525101,6926.4325815251
2024-09-30 19:00:00,70488226.59275,7048.822659275
2024-09-30 20:00:00,71280147.685917,7128.014768591701
2024-09-30 21:00:00,72620140.309834,7262.0140309834005
2024-09-30 22:00:00,73872353.338916,7387.2353338916
2024-09-30 23:00:00,74858432.66499999,7485.843266499999
2024-10-01 00:00:00,73409847.216167,7340.9847216167
2024-10-01 01:00:00,70068755.467,7006.875546699999
2024-10-01 02:00:00,64908329.48641701,6490.8329486417015
2024-10-01 03:00:00,59106635.371083,5910.6635371083
2024-10-01 04:00:00,54494899.765667,5449.4899765667
2024-10-01 05:00:00,51043545.699751005,5104.3545699751
2024-10-01 06:00:00,49119859.208084,4911.9859208084
2024-10-01 07:00:00,47037437.701083995,4703.7437701084
2024-10-01 08:00:00,46175204.484334,4617.5204484334
2024-10-01 09:00:00,47406412.15925,4740.641215924999
2024-10-01 10:00:00,52725011.772083,5272.5011772083
2024-10-01 11:00:00,57040249.542582005,5704.0249542582005
2024-10-01 12:00:00,59230331.311333,5923.0331311333
2024-10-01 13:00:00,60799023.012091,6079.9023012091
2024-10-01 14:00:00,61174543.85199999,6117.454385199999
2024-10-01 15:00:00,61279442.991333,6127.9442991333
2024-10-01 16:00:00,61555044.978916995,6155.504497891699
2024-10-01 17:00:00,62218549.501917005,6221.8549501917005
2024-10-01 18:00:00,62553814.208167,6255.3814208167005
2024-10-01 19:00:00,64001657.70016699,6400.165770016699
2024-10-01 20:00:00,64254722.686749,6425.4722686749
2024-10-01 21:00:00,64451628.5265,6445.16285265
2024-10-01 22:00:00,66629463.469167,6662.9463469167
2024-10-01 23:00:00,68701732.4555,6870.1732455500005
2024-10-02 00:00:00,67919962.018999,6791.9962018998995
2024-10-02 01:00:00,65342585.694750994,6534.2585694751
2024-10-02 02:00:00,59547857.457666,5954.7857457666005
2024-10-02 03:00:00,55262648.949166,5526.2648949166
2024-10-02 04:00:00,51099367.790166,5109.9367790166
2024-10-02 05:00:00,48604321.901584,4860.4321901584
2024-10-02 06:00:00,47704643.616333,4770.4643616333
2024-10-02 07:00:00,47067324.078,4706.7324078
2024-10-02 08:00:00,47050114.948583,4705.0114948583
2024-10-02 09:00:00,48950894.57125,4895.089457125
2024-10-02 10:00:00,53038818.030581996,5303.8818030582
2024-10-02 11:00:00,57285477.831499994,5728.547783149999
2024-10-02 12:00:00,58573116.836583,5857.3116836583
2024-10-02 13:00:00,56088665.47791699,5608.866547791699
2024-10-02 14:00:00,56915727.32725,5691.572732725
2024-10-02 15:00:00,58032258.246915996,5803.2258246916
2024-10-02 16:00:00,58729231.858917005,5872.9231858917
2024-10-02 17:00:00,59385669.633584,5938.5669633584
2024-10-02 18:00:00,59893930.125333,5989.3930125333
2024-10-02 19:00:00,60353042.9675,6035.3042967500005
2024-10-02 20:00:00,61135241.902665995,6113.524190266599
2024-10-02 21:00:00,62584880.139166996,6258.4880139167
2024-10-02 22:00:00,67289207.78808299,6728.920778808299
2024-10-02 23:00:00,70528524.112167,7052.8524112167
2024-10-03 00:00:00,68912688.88525,6891.268888525
2024-10-03 01:00:00,63672525.96783299,6367.252596783299
2024-10-03 02:00:00,56671785.446501,5667.1785446501
2024-10-03 03:00:00,53113407.944273,5311.3407944273
2024-10-03 04:00:00,50011245.719636,5001.1245719636
2024-10-03 05:00:00,47804008.410917,4780.4008410916995
2024-10-03 06:00:00,46739001.876999,4673.9001876999
2024-10-03 07:00:00,45875731.640166,4587.5731640166
2024-10-03 08:00:00,46218286.443584,4621.8286443584
2024-10-03 09:00:00,48151775.238917,4815.1775238917
2024-10-03 10:00:00,52358706.856666,5235.8706856665995
2024-10-03 11:00:00,56793793.190917,5679.3793190917
2024-10-03 12:00:00,58107772.981083,5810.7772981083
2024-10-03 13:00:00,55902851.804334,5590.2851804334
2024-10-03 14:00:00,57911774.201751,5791.1774201751
2024-10-03 15:00:00,59637350.26375,5963.735026375
2024-10-03 16:00:00,61562040.048417,6156.2040048417
2024-10-03 17:00:00,62918771.095332995,6291.8771095332995
2024-10-03 18:00:00,65383736.157167,6538.3736157167
2024-10-03 19:00:00,65522215.505166,6552.2215505166005
2024-10-03 20:00:00,68197668.238499,6819.7668238499
2024-10-03 21:00:00,70963451.54808399,7096.3451548083995
2024-10-03 22:00:00,75658198.6245,7565.819862450001
2024-10-03 23:00:00,76664428.880668,7666.4428880668
2024-10-04 00:00:00,76181462.016499,7618.1462016499
2024-10-04 01:00:00,72071877.684417,7207.1877684416995
2024-10-04 02:00:00,66500969.202999994,6650.0969202999995
2024-10-04 03:00:00,59768998.603167005,5976.8998603167
2024-10-04 04:00:00,54509267.446667,5450.9267446667
2024-10-04 05:00:00,50559358.181667,5055.9358181667
2024-10-04 06:00:00,48327619.679167,4832.7619679167
2024-10-04 07:00:00,47344032.739999,4734.4032739999
2024-10-04 08:00:00,47343676.440917,4734.3676440917
2024-10-04 09:00:00,48685559.194917,4868.5559194917005
2024-10-04 10:00:00,52161203.889168,5216.1203889168
2024-10-04 11:00:00,55772764.905667,5577.2764905667
2024-10-04 12:00:00,55250315.575084,5525.0315575084005
2024-10-04 13:00:00,53999974.40125,5399.997440125
2024-10-04 14:00:00,56364840.743751,5636.4840743751
2024-10-04 15:00:00,59101950.044166,5910.1950044166
2024-10-04 16:00:00,61349385.144917004,6134.9385144917005
2024-10-04 17:00:00,65188058.803667,6518.8058803667
2024-10-04 18:00:00,66619800.804499,6661.9800804499
2024-10-04 19:00:00,68556757.15525,6855.675715525
2024-10-04 20:00:00,68361305.160167,6836.130516016699
2024-10-04 21:00:00,69483448.51925,6948.3448519250005
2024-10-04 22:00:00,71033016.35591799,7103.301635591799
2024-10-04 23:00:00,69946146.389084,6994.6146389084
2024-10-05 00:00:00,66052448.31075,6605.244831075
2024-10-05 01:00:00,62246854.8665,6224.68548665
2024-10-05 02:00:00,58474700.649751,5847.4700649751
2024-10-05 03:00:00,55846662.218083,5584.6662218083
2024-10-05 04:00:00,53127068.328583,5312.7068328583
2024-10-05 05:00:00,50008619.620665,5000.8619620664995
